plot,long,lat,aspect,slope
7373,-81.781749,41.382641,81.66605377,1.28105295
7374,-81.786147,41.318536,280.5809021,1.15120876
7375,-81.64375,41.439176,266.8174744,0.36271936
7376,-81.525101,41.568748,322.5647583,2.88210726
7377,-81.851775,41.417815,327.3257752,1.20839703
7378,-81.466922,41.419007,211.3734131,3.36130071
7379,-81.402597,41.5409,223.9573669,8.44686413
7381,-81.832943,41.483355,36.81726456,5.96101475
7382,-81.411307,41.430604,252.9146271,4.34648705
7383,-81.514582,41.358055,82.61582947,20.54440689
7384,-81.564662,41.341855,311.5453491,4.97213745
7385,-81.561386,41.576417,287.9023438,1.12047374
7386,-81.531748,41.416277,258.2532959,2.64362955
7388,-81.677492,41.261978,212.4154053,4.45354939
7389,-81.685893,41.440417,296.9806519,1.82272327
7390,-81.826931,41.343825,5.82631683,3.74693203
7391,-81.628425,41.448508,79.83094788,1.17745447
7392,-81.896802,41.397118,57.93034744,0.78681523
7393,-81.454887,41.529942,309.3420715,0.83458757
7394,-81.819285,41.366159,266.6323242,1.47461855
7395,-81.82742,41.397761,161.7738495,1.0560286
7396,-81.451062,41.417523,198.4349518,1.25908518
7398,-81.507921,41.364047,335.4814453,3.20982218
7399,-81.702382,41.50759,102.5312042,0.80421948
7400,-81.54479,41.415576,244.6675263,2.93266392
7401,-81.804573,41.27256,340.0324707,1.99512172
7402,-81.715068,41.28301,294.8892212,6.44396687
7403,-81.69674,41.442422,61.26048279,0.47410995
7404,-81.929088,41.415104,13.39287567,2.81190276
7405,-81.43648,41.548478,308.7235107,0.85142648
7406,-81.864125,41.37152,123.8439179,1.63283086
7407,-81.830024,41.422785,172.0310364,2.86297083
7408,-81.449059,41.416824,180.3699951,5.39439917
7409,-81.531953,41.545504,328.8546448,0.79798728
7410,-81.678463,41.241914,139.774231,8.93218422
7411,-81.804424,41.457962,7.16573334,1.70880699
7412,-81.545029,41.40101,136.0060577,1.09433472
7413,-81.592664,41.356555,18.43495178,0.1813615
7414,-81.719004,41.307922,231.2360535,4.71359348
7415,-81.701635,41.487985,32.07221222,43.60307693
7416,-81.938256,41.401687,251.8343201,0.92536116
7417,-81.431638,41.518857,129.2897034,3.34140944
7418,-81.739854,41.207215,248.8613281,3.64992023
7419,-81.8498,41.391675,41.15913391,2.41671348
7420,-81.410159,41.411568,56.98249435,11.21742249
7421,-81.542777,41.347715,175.2197876,25.41184616
7422,-81.567288,41.275106,20.52321625,3.02289438
7423,-81.753949,41.407317,319.7362976,4.59260607
7424,-81.479703,41.417896,277.3440552,2.39479733
7425,-81.72329,41.32916,257.4986572,1.88472915
7426,-81.553629,41.363818,118.9908981,1.76421845
7427,-81.670102,41.455717,258.557251,5.43734312
7428,-81.537816,41.569605,94.70696259,30.29797363
7429,-81.709889,41.362215,52.80838394,5.65638733
7430,-81.426726,41.527342,43.17211151,1.94765568
7431,-81.845904,41.383559,262.3590698,0.59807807
7432,-81.38948,41.418469,253.3465576,3.11661077
7433,-81.535464,41.3684,339.4685974,4.57773256
7434,-81.580662,41.305935,167.0406189,23.4498539
7435,-81.763161,41.437478,184.2342529,0.43108466
7436,-81.481203,41.391068,182.3582153,1.75215888
7437,-81.77279,41.329419,65.67562103,1.56488121
7438,-81.684105,41.286957,206.1172485,6.73449659
7439,-81.67236,41.470941,236.3188934,1.12082231
7440,-81.823145,41.322203,278.9703369,0.62899745
7441,-81.587051,41.437915,288.4371948,0.93254805
7442,-81.882781,41.388756,140.3670197,2.28523469
7443,-81.441576,41.537435,324.6409302,0.64809138
7444,-81.826328,41.368989,121.3734131,1.39934063
7445,-81.804369,41.376844,310.7267761,2.96459484
7446,-81.44716,41.423199,73.12233734,5.15484095
7447,-81.392737,41.54416,288.026001,1.59154129
7449,-81.844336,41.452005,343.971283,0.81530035
7450,-81.498826,41.369801,183.2892609,2.06263971
7451,-81.557001,41.394699,283.4899292,1.79300916
7452,-81.526803,41.417051,171.2832642,1.29665065
7453,-81.698494,41.279498,199.103241,4.09894514
7454,-81.43833,41.541876,57.53956223,6.10797215
7455,-81.818591,41.427775,0.00485992,0.63274831
7456,-81.431838,41.414062,10.6344986,2.32546711
7457,-81.506866,41.551005,146.7293396,1.91032875
7458,-81.679031,41.232283,256.8094788,8.84451103
7459,-81.826632,41.460104,294.7063599,1.1586715
7460,-81.537361,41.396475,351.4886169,1.34921205
7461,-81.538745,41.340054,65.15011597,2.33125138
7462,-81.553025,41.358157,270.1844788,3.70921803
7463,-81.599951,41.406007,65.17549133,2.64402652
7464,-81.748473,41.306422,228.5344696,2.71265507
7465,-81.64501,41.426214,242.6394043,9.19303322
7466,-81.964129,41.40141,139.0891724,0.28387427
7468,-81.54391,41.352222,254.4120483,3.29072928
7469,-81.754972,41.394507,325.4548645,0.64935863
7470,-81.470718,41.426349,23.33815002,1.2318238
7471,-81.743858,41.314645,200.3453369,7.21419048
7472,-81.574969,41.345985,285.3602295,4.51401234
7473,-81.657477,41.448496,289.0484619,3.94825983
7474,-81.536422,41.56173,303.1134338,0.85082543
7475,-81.773464,41.287437,38.29314804,0.34410626
7476,-81.861213,41.428771,341.7927856,3.74860001
7477,-81.698464,41.394194,115.6433106,1.43209624
7478,-81.973245,41.439588,108.4302826,0.85486895
7479,-81.386919,41.531095,217.4034424,1.91161263
7480,-81.703061,41.195672,94.71059418,22.18946457
7481,-81.819513,41.478985,89.40874481,0.68748838
7482,-81.407183,41.410112,237.9072571,4.46465206
7483,-81.579414,41.284341,106.4769669,8.50937271
7484,-81.488484,41.376659,321.650177,5.15485907
7485,-81.771671,41.32027,54.70765305,0.9458788
7486,-81.703606,41.288885,107.4419403,18.4876709
7487,-81.688406,41.464126,185.1944275,0.57279885
7488,-81.445837,41.582816,147.8062134,3.16878939
7489,-81.814944,41.328051,35.616436,1.31884229
7490,-81.85826,41.408964,123.6900635,1.61255157
7491,-81.606493,41.438355,312.3892212,3.00511312
7492,-81.882071,41.422394,49.1804657,0.8100329
7493,-81.812732,41.369348,78.00984955,1.85056424
7494,-81.432205,41.419295,201.4463959,15.56763649
7495,-81.518353,41.532782,273.8198242,31.61691856
7496,-81.701729,41.252651,213.2326813,5.9382
7497,-81.860838,41.438246,1.39704132,1.79347789
7498,-81.414036,41.401223,111.1075668,1.66511798
7500,-81.596762,41.322388,127.1835861,1.65258837
7501,-81.587699,41.403399,195.9460449,0.47410995
7502,-81.413922,41.438506,42.73791122,13.17330742
7503,-81.698673,41.264003,68.5588913,5.5077424
7504,-81.450073,41.509335,185.5351868,18.8919487
7505,-81.825349,41.40702,59.03624344,1.83644032
7506,-81.461477,41.422418,81.41601563,1.01599169
7507,-81.689826,41.228058,86.32393646,4.68298388
7508,-81.515548,41.38514,125.0953903,16.51179123
7510,-81.584011,41.367422,224.869751,7.30221891
7511,-81.605242,41.41486,129.4366455,2.21814156
7512,-81.413302,41.456783,184.17453,16.83403969
7513,-81.750098,41.307737,111.6365433,21.4129982
7514,-81.688713,41.350124,12.65644073,6.0570569
7515,-81.640096,41.40824,239.7544098,2.62533379
7516,-81.968138,41.407385,113.903595,2.39821291
7517,-81.399313,41.525665,331.9315491,12.47683334
7519,-81.867496,41.378354,290.4051819,2.59222126
7520,-81.529231,41.366501,305.1325684,0.64833856
7521,-81.786257,41.386444,172.9980927,0.30884555
7522,-81.491216,41.387436,196.3965454,7.3690033
7523,-81.674121,41.276821,356.1498413,3.81174541
7524,-81.51946,41.561197,271.8711853,3.74796939
7525,-81.794542,41.288717,95.46800232,6.20667171
7526,-81.875974,41.430545,197.6731262,0.73036861
7527,-81.711166,41.381581,349.5515442,7.97400808
7528,-81.928795,41.480505,29.00035477,1.32261324
7529,-81.390314,41.537682,203.484375,1.53988004
7531,-81.813073,41.470079,29.0555954,1.59154129
7532,-81.403209,41.418536,282.763855,2.32541561
7533,-81.514969,41.350089,227.456604,0.6893813
7534,-81.60454,41.280993,28.47279739,4.10774994
7535,-81.564123,41.586223,349.5530396,3.87142444
7536,-81.781469,41.335523,315.451294,7.333179
7537,-81.692174,41.458529,204.2722168,0.73027259
7538,-81.443362,41.57658,47.47058105,1.9343102
7539,-81.843896,41.423222,274.8600464,1.89688373
7540,-81.877834,41.408608,180.842041,2.00521326
7541,-81.442731,41.555312,175.0483093,2.66983676
7542,-81.803664,41.367665,18.2611618,4.66684675
7543,-81.828298,41.381686,345.2285767,0.57272893
7544,-81.520765,41.556821,228.6497192,30.77049637
7545,-81.824209,41.447062,279.4380798,3.38615108
7546,-81.531986,41.384192,145.7957459,29.24681282
7547,-81.623017,41.367102,299.9174805,8.71897888
7548,-81.423018,41.446528,15.9420929,0.47465917
7549,-81.819253,41.309608,317.2886963,3.16350865
7550,-81.686664,41.274611,117.094429,1.23650098
7551,-81.682576,41.485769,180.5293427,0.67423517
7552,-81.952477,41.428286,128.5028992,1.21575618
7553,-81.444813,41.524073,290.24646,1.90330839
7554,-81.721024,41.200777,82.98313141,2.92737222
7555,-81.854565,41.405294,346.1216431,0.79902935
7556,-81.452877,41.427697,118.6302948,1.35898769
7558,-81.714433,41.367636,271.6988525,1.67021132
7559,-81.607307,41.420889,324.2747192,0.7448312
7560,-81.40107,41.443665,331.0543213,0.32417974
7561,-81.765691,41.304565,165.6254883,1.82017231
7562,-81.696392,41.364113,332.6540527,0.32541826
7563,-81.665214,41.425632,148.4965668,1.81007528
7564,-81.969227,41.433673,317.0411987,2.55349278
7565,-81.425116,41.536486,263.8445129,4.09463406
7566,-81.68123,41.192469,207.7820892,3.00879121
7567,-81.861463,41.383629,204.352356,1.06029081
7568,-81.388796,41.426184,67.46672058,0.81936032
7569,-81.51195,41.367228,269.7354126,9.05606461
7570,-81.625574,41.291127,9.71656036,2.0901444
7571,-81.75317,41.403496,22.38686371,0.23591462
7572,-81.48761,41.403891,177.9560242,5.5588932
7573,-81.712566,41.308598,224.9851227,1.69166362
7574,-81.795892,41.280316,51.66950989,5.0897131
7575,-81.704954,41.38652,104.9840088,6.78230429
7576,-81.461813,41.418865,67.06430817,2.13939047
7578,-81.409332,41.428881,324.822937,2.71736479
7579,-81.516656,41.353394,206.5633545,1.29449999
7580,-81.553955,41.338396,309.5426941,1.79394722
7581,-81.548876,41.571593,56.05056,0.30884555
7582,-81.535049,41.410188,196.1692505,3.51067209
7583,-81.816763,41.280919,181.0487976,1.16022742
7584,-81.688437,41.266103,15.70122814,26.13048935
7585,-81.691194,41.44193,282.3209229,2.10084534
7587,-81.831449,41.405213,256.7735596,33.21098709
7588,-81.877983,41.394277,28.90874481,2.23422217
7589,-81.45396,41.537797,5.796875,2.46586967
7590,-81.823012,41.375433,286.4476318,3.40733147
7591,-81.80857,41.379876,82.56512451,2.57119417
7592,-81.398071,41.546609,304.170105,2.05320239
7593,-81.841964,41.454545,224.7639923,7.56212234
7594,-81.441724,41.401768,177.0786743,10.08759403
7595,-81.583847,41.315593,240.9466553,1.25760448
7596,-81.542074,41.417804,347.1958008,6.11059237
7597,-81.809665,41.283584,44.22849274,2.54782724
7598,-81.709643,41.283246,359.8126526,5.19944239
7599,-81.705337,41.4421,130.0325623,0.61293161
7600,-81.934448,41.415747,294.6675415,2.57091427
7601,-81.435209,41.542922,35.45502472,1.01250315
7602,-81.848672,41.346378,228.7985687,4.18910503
7603,-81.827689,41.430711,142.4115906,4.22170782
7604,-81.444274,41.416472,87.62715912,3.21387649
7605,-81.533985,41.553612,82.74407196,0.30839103
7606,-81.680047,41.239336,223.8217773,2.95570803
7607,-81.808348,41.465066,221.4413605,0.30829358
7608,-81.54916,41.329274,287.4713745,8.72005653
7609,-81.588093,41.43099,28.8578949,1.18336356
7610,-81.421685,41.456664,1.31465912,11.91524982
7611,-81.688048,41.373858,221.0321503,1.6208055
7612,-81.450685,41.516151,41.98431396,0.39895028
7613,-81.876101,41.398858,282.7872925,1.16821682
7614,-81.41554,41.405693,102.0507431,1.21612668
7615,-81.546789,41.345533,294.5541382,2.21260309
7616,-81.562874,41.275303,320.1932983,0.82630521
7617,-81.754069,41.422795,304.1182861,2.49453831
7618,-81.4742,41.415815,82.61112976,1.94447577
7619,-81.734434,41.315666,125.9552612,2.042835
7620,-81.57092,41.363216,259.9109497,6.28127146
7621,-81.665603,41.456082,259.2260742,13.77294159
7622,-81.789906,41.3138,130.0695496,1.97946894
7623,-81.634218,41.404906,74.48934937,3.04201603
7624,-81.963849,41.436515,292.4690247,1.81890643
7625,-81.709711,41.192129,302.8950195,0.87017077
7626,-81.394385,41.411389,244.4703522,9.77863503
7627,-81.532775,41.370112,216.3648071,3.11423159
7628,-81.58326,41.301723,272.2293091,25.20238495
7629,-81.732434,41.447113,27.66315079,2.83835721
7630,-81.488015,41.393826,189.3716736,1.78821003
7631,-81.768464,41.327094,45.13687897,2.70257401
7632,-81.689515,41.288986,323.5461731,0.20227359
7633,-81.664173,41.476975,235.0481262,1.55820894
7634,-81.440146,41.567214,21.97080231,1.15171313
7635,-81.815504,41.317401,301.4443359,6.50263071
7636,-81.844936,41.414068,358.4291992,1.01235485
7637,-81.585903,41.436287,67.62069702,1.19165993
7638,-81.880815,41.387502,287.5594482,0.6075424
7639,-81.435582,41.531315,102.4485092,16.6666851
7640,-81.831214,41.346617,90,1.75720429
7641,-81.814263,41.389078,355.1659546,0.60215485
7642,-81.43952,41.422867,224.2920075,7.96954203
7643,-81.390488,41.542869,310.4414673,5.61869001
7645,-81.850055,41.44654,121.8649979,1.95085049
7646,-81.407774,41.402712,13.99945831,2.26554489
7647,-81.496159,41.368239,235.2537994,2.8987112
7648,-81.595431,41.332033,239.458252,1.6527518
7649,-81.555626,41.403606,82.48705292,1.6061343
7650,-81.815581,41.289737,252.6257019,1.37595916
7651,-81.676333,41.476366,326.5433044,1.03303516
7652,-81.94565,41.410633,235.7007599,1.793244
7653,-81.84065,41.366896,107.5304108,0.30861828
7654,-81.467614,41.427837,190.76651,2.32109976
7655,-81.504021,41.544008,272.3790283,3.94071579
7657,-81.833241,41.45741,285.255127,0.43809921
7658,-81.512187,41.379756,328.5376282,19.58951569
7659,-81.525886,41.340666,279.7201538,6.1376338
7660,-81.562047,41.351655,11.53896332,3.09234667
7661,-81.595616,41.408888,67.7563858,3.09598827
7662,-81.416199,41.457454,136.4518127,27.94384766
7663,-81.68934,41.360479,30.96409225,4.45067835
7664,-81.45109,41.525267,307.9956665,0.69294983
7665,-81.875748,41.400977,31.50479507,0.04055379
7666,-81.407562,41.424071,235.8636169,27.76652718
7667,-81.595008,41.289645,91.22895813,2.46475077
7668,-81.477464,41.420278,242.8657837,3.66842484
7669,-81.74603,41.314485,238.9296722,13.83097744
7670,-81.587938,41.357776,186.5411377,2.66648245
7671,-81.655443,41.446504,317.555542,1.33239639
7672,-81.547401,41.57707,327.8215942,4.06936741
7673,-81.761757,41.294033,10.66799164,2.94568276
7674,-81.87308,41.427019,187.3521423,1.14691722
7675,-81.699029,41.395229,72.16465759,13.33427811
7676,-81.970509,41.440575,183.9103699,2.1806314
7677,-81.388379,41.527611,277.6991577,2.39703608
7678,-81.703287,41.195113,51.69168091,8.2837162
7679,-81.815377,41.468283,86.10308838,2.340487
7680,-81.53234,41.366212,184.8049927,7.05248594
7681,-81.558432,41.589441,223.9719544,2.5639956
7682,-81.486083,41.38776,239.9621582,5.37335873
7683,-81.699615,41.292794,313.0729065,4.50046158
7685,-81.807527,41.333969,87.01063538,1.73327363
7686,-81.873547,41.407408,227.0117035,0.93516731
7687,-81.609955,41.450952,162.0939026,1.46851122
7688,-81.442001,41.530518,176.3474731,0.71743244
7689,-81.822054,41.38032,97.42984772,1.12647772
7690,-81.43643,41.419987,195.2290955,1.3759737
7691,-81.700339,41.241491,172.8743134,1.84731424
7692,-81.530913,41.389268,98.49263763,6.14630842
7694,-81.607946,41.325049,223.7909699,1.29246247
7695,-81.572844,41.383019,154.5714417,7.71844053
7696,-81.409499,41.43468,286.6318054,3.9634788
7697,-81.815029,41.304,109.2901306,2.5040834
7698,-81.707021,41.264814,287.4815369,2.71622777
7699,-81.686819,41.490519,236.5402374,29.54885864
7700,-81.947738,41.431329,230.0642853,0.77022851
7701,-81.444849,41.511386,341.5538635,0.52718449
7703,-81.82661,41.421349,331.3339233,16.81324196
7704,-81.50112,41.538141,182.7506561,3.1138854
7705,-81.762757,41.412756,325.0091553,0.93568128
7706,-81.524036,41.377661,293.713562,3.34949589
7708,-81.577648,41.368294,165.3589935,1.61255157
7709,-81.616606,41.426609,232.0471802,18.6909256
7710,-81.396649,41.434513,198.7052612,35.33275604
7711,-81.722599,41.296,170.2888794,2.28502035
7712,-81.685737,41.347905,338.6263123,1.86677074
7713,-81.634767,41.406425,57.26899338,12.66487122
7714,-81.962446,41.416443,4.46347046,0.94595289
7715,-81.418351,41.524519,98.89002991,43.79696274
7717,-81.87051,41.380376,221.9441376,1.09458172
7718,-81.406787,41.431071,18.00109863,3.65862966
7719,-81.629368,41.306778,39.75943375,4.38248205
7720,-81.751678,41.322304,210.4190369,13.55255413
7721,-81.63806,41.442203,95.68203735,2.68185782
7722,-81.513197,41.565391,269.3129273,24.25652885
7723,-81.792135,41.286477,58.64860535,4.26170874
7724,-81.860817,41.432049,157.2206726,6.78629827
7725,-81.706167,41.382529,272.8742371,3.13562775
7726,-81.932934,41.478603,323.1950684,1.17560565
7727,-81.406116,41.525954,324.3723755,24.48531532
7729,-81.823572,41.488004,352.107544,1.49887931
7730,-81.393007,41.410531,140.2730713,1.18118501
7731,-81.527367,41.349759,270.9199829,2.52165771
7732,-81.598443,41.280783,21.37071228,4.67671871
7733,-81.553363,41.584017,191.2455444,1.05650258
7734,-81.533576,41.421367,177.8010407,4.11816788
7735,-81.707547,41.29672,164.7816162,1.87955773
7736,-81.817325,41.335531,268.8244629,27.86883163
7737,-81.629748,41.440404,0.51667786,5.94725561
7738,-81.892992,41.421848,89.24872589,2.07433724
7739,-81.439001,41.551561,289.0329895,1.61278737
7740,-81.870692,41.372598,143.2921753,7.36463118
7741,-81.817785,41.432663,232.1595306,2.11559248
7742,-81.444745,41.410372,10.17443848,1.40461516
7743,-81.690426,41.246433,65.19132233,1.87708437
7744,-81.55116,41.342383,120.4411697,6.65990686
7745,-81.58605,41.417103,282.8763428,1.86997569
7746,-81.417252,41.445123,58.08307648,1.93817306
7747,-81.820849,41.306371,355.8653565,1.8721112
7748,-81.679104,41.277744,69.37887573,1.1259799
7749,-81.698688,41.495141,38.65980911,1.76905406
7750,-81.952412,41.400009,156.5067139,0.47292376
7751,-81.43826,41.521058,65.65776062,1.36141932
7752,-81.720778,41.194418,30.78891563,1.65045619
7753,-81.839049,41.401743,145.8235169,0.73030007
7754,-81.429104,41.406751,242.0381012,2.57279682
7755,-81.385251,41.429996,333.5959168,6.63677549
7756,-81.575529,41.269108,135.8113098,12.48849773
7757,-81.763048,41.436445,63.20619202,4.75500154
7758,-81.473046,41.405149,52.29880524,2.47276545
7759,-81.582297,41.361404,201.9795227,2.50659084
7760,-81.773806,41.310316,189.3000794,2.26554942
7761,-81.672773,41.434117,65.15422821,8.07688522
7762,-81.965399,41.430178,311.1817932,0.32442692
7763,-81.417628,41.54008,285.0096741,16.83240318
7764,-81.677126,41.203673,168.2518921,7.96571922
7765,-81.844534,41.389363,0.2742157,11.43380833
7766,-81.391996,41.420661,53.26246262,18.15595436
7767,-81.529335,41.358703,36.62012482,1.8667922
7768,-81.615465,41.293132,102.48703,4.18964481
7769,-81.712884,41.490114,314.015686,25.40199089
7770,-81.785368,41.321437,232.943161,6.16420555
7771,-81.637065,41.44367,188.4540253,2.38317204
7773,-81.854266,41.413152,149.2536926,2.31896949
7774,-81.411157,41.546323,253.6072846,0.82031423
7775,-81.840827,41.482896,58.23685074,0.66808045
7776,-81.42434,41.429961,154.6290894,6.17765093
7777,-81.527725,41.351503,271.0300903,0.28570738
7778,-81.55543,41.339756,16.61043549,4.99300957
7779,-81.704072,41.503875,47.97722244,0.97220886
7780,-81.534807,41.406352,130.9185181,1.15205276
7781,-81.81544,41.27443,15.31200409,2.74797654
7782,-81.68004,41.255294,178.5875397,2.90584278
7783,-81.674121,41.4371,32.6682663,22.03647041
7784,-81.847384,41.339793,36.68593216,2.66926718
7785,-81.621768,41.441811,28.20061493,11.55878544
7786,-81.901532,41.40234,235.6417542,4.94084835
7787,-81.453148,41.534797,349.8699951,4.40371323
7788,-81.835864,41.362997,21.04832458,0.52798331
7789,-81.797801,41.385362,258.6900635,0
7790,-81.43198,41.427872,160.142746,17.75966454
7791,-81.404934,41.546236,307.9532471,7.4634819
7793,-81.83522,41.461388,277.2368774,1.9237839
7794,-81.509712,41.373083,1.00043488,28.09395409
7795,-81.562897,41.394548,291.7529907,1.97418666
7796,-81.526622,41.410918,346.2927246,1.80892396
7797,-81.713529,41.271977,223.7910461,0.71857744
7798,-81.923809,41.410558,114.5518646,0.66802043
7799,-81.429663,41.542185,74.96881866,4.04405594
7800,-81.842953,41.359502,330.9487,0.51240844
7801,-81.833438,41.434685,317.5446167,2.3474791
7802,-81.440215,41.412653,60.53340149,5.45724344
7803,-81.493501,41.549044,311.6062622,1.06001699
7804,-81.695122,41.243359,88.87730408,5.82507563
7805,-81.805592,41.459354,343.6663208,0.82031423
7806,-81.544234,41.393498,274.2402039,0.91383857
7807,-81.567069,41.347693,292.7948608,5.90160131
7808,-81.727965,41.307737,164.3029785,0.44792223
7809,-81.644487,41.435925,323.9127808,1.12540984
7810,-81.93146,41.404438,99.92090607,1.358634
7812,-81.410736,41.403659,130.5925293,9.21514988
7813,-81.547535,41.356452,317.9396973,14.78336143
7814,-81.571342,41.27423,351.268219,10.23231316
7815,-81.77417,41.390547,85.28495026,0.91685003
7816,-81.475411,41.413506,72.09607697,2.06452751
7817,-81.723166,41.319057,107.5567093,1.75868559
7818,-81.569917,41.369313,248.4430847,8.72513962
7819,-81.669076,41.459136,187.635376,1.58790529
7820,-81.545686,41.57172,326.7923889,0.47425798
7821,-81.694255,41.35536,78.63005829,2.35570812
7822,-81.413769,41.529475,137.4708252,41.42940903
7823,-81.84624,41.38994,57.98381042,0.1274602
7824,-81.393082,41.411108,290.4735718,12.41118908
7825,-81.572868,41.289831,32.95388794,2.1899929
7826,-81.471644,41.392461,320.7105713,2.95533109
7827,-81.762269,41.320671,27.84503937,32.66558838
7828,-81.677626,41.29205,200.2460632,8.55867004
7829,-81.673283,41.455366,284.577179,8.88643074
7830,-81.443219,41.5627,95.8035965,0.92379963
7831,-81.79777,41.326276,203.7466736,0.36722523
7832,-81.867891,41.41474,275.7520142,42.41241455
7833,-81.591015,41.445197,278.4126587,1.41290188
7834,-81.902127,41.408119,105.9886017,4.07380486
7835,-81.815987,41.359533,170.8397827,0.58006954
7836,-81.435456,41.424249,67.61572266,1.43699908
7837,-81.508807,41.539146,221.5462494,1.177701
7839,-81.851334,41.442823,30.48087692,34.40499496
7840,-81.422362,41.40099,161.704773,3.41548538
7841,-81.511207,41.353653,250.3525085,1.42044818
7842,-81.59642,41.341283,149.5349121,0.20276815
7843,-81.557537,41.399571,103.6291199,0.95612466
7844,-81.404049,41.450407,247.7823792,12.97284985
7845,-81.703489,41.258716,226.638092,2.12698817
7846,-81.454403,41.548262,53.60034943,0.20276815
7847,-81.83231,41.413324,116.273941,0.61712122
7848,-81.462486,41.425404,26.30667877,1.27873564
7849,-81.494552,41.537695,337.3057861,1.83130193
7850,-81.68199,41.222837,58.11395264,5.16503191
7851,-81.826478,41.454018,155.8170471,17.77872658
7852,-81.517729,41.379856,208.8343048,11.8553524
7853,-81.523708,41.3391,3.80912018,0.55157429
7854,-81.559573,41.34626,153.5938568,2.27110362
7855,-81.601497,41.417029,21.95685577,3.49784446
7856,-81.410324,41.452415,118.4043884,12.5957346
7857,-81.737541,41.309061,333.5187073,10.19266033
7858,-81.682723,41.355516,90.04376984,0.04055379
7859,-81.637338,41.427772,222.1035614,22.06003189
7860,-81.973902,41.399678,272.4192505,1.20869529
7861,-81.681252,41.191026,302.0242615,22.87767029
7862,-81.541064,41.34388,259.1077271,5.52597189
7863,-81.772282,41.396148,272.3552551,0.52819186
7864,-81.497121,41.375708,80.2313385,15.50152493
7865,-81.740008,41.322567,271.5481567,3.32431793
7866,-81.580719,41.355353,230.5111084,2.09008694
7867,-81.663719,41.441711,238.6347199,0.85431814
7868,-81.543154,41.578677,7.3777771,2.66410398
7869,-81.784754,41.284196,351.6164551,0.61955374
7870,-81.867817,41.428235,103.6328812,2.11381292
7871,-81.686781,41.379941,322.1240234,2.27157021
7872,-81.964442,41.443065,16.99233246,4.22916508
7873,-81.395057,41.537856,294.8878174,4.52727556
7874,-81.6943,41.221874,344.8990784,1.86854005
7875,-81.819939,41.474412,289.956604,1.21854734
7876,-81.401267,41.412864,350.0336914,15.97394562
7877,-81.614343,41.281732,68.76045227,2.00019431
7878,-81.790222,41.3326,162.415863,4.82357121
7879,-81.681251,41.465668,74.59489441,0.58464921
7881,-81.802834,41.338758,323.1283569,2.66257215
7882,-81.849108,41.428416,12.7665329,2.37221909
7883,-81.601185,41.446529,33.19083786,2.06863952
7884,-81.8787,41.432967,349.0900879,0.12808663
7885,-81.799943,41.372113,17.51895905,0.30806631
7886,-81.517653,41.553576,248.1985931,0.69342756
7887,-81.824904,41.43811,242.1473084,0.40503675
7888,-81.541269,41.375283,296.0539246,3.39169717
7890,-81.610068,41.362167,164.7663879,3.37699771
7891,-81.559188,41.387382,280.8776245,9.17303753
7892,-81.422645,41.444376,188.128952,3.77554369
7893,-81.817496,41.294843,7.06578064,2.05309033
7894,-81.68722,41.281504,340.4993897,1.27873564
7895,-81.681242,41.493852,40.04727936,16.3877449
7896,-81.942259,41.424374,243.7205963,2.99528217
7897,-81.445033,41.516862,53.04997253,2.08231354
7898,-81.731471,41.196491,52.81502914,2.08496523
7899,-81.826965,41.417218,273.8123779,0.91615081
7900,-81.459348,41.423851,160.6519165,0.21838783
7901,-81.691118,41.231512,94.41728973,7.40038204
7903,-81.594631,41.424545,351.2059021,4.59729958
7904,-81.388296,41.439941,204.9045563,4.11992311
7905,-81.721054,41.294862,33.38918686,4.79364204
7906,-81.691902,41.355624,9.27472687,3.25430036
7907,-81.638187,41.417804,3.5824585,16.1919651
7908,-81.970066,41.419433,4.57197571,5.40677166
7909,-81.423478,41.525606,79.15396881,2.63431931
7911,-81.861137,41.386302,13.20561218,3.30344105
7912,-81.390969,41.432301,153.817215,1.53721023
7913,-81.518531,41.362015,334.984375,0.60803688
7914,-81.617618,41.283108,36.10855484,7.22822332
7915,-81.780332,41.388532,84.81015778,1.01304698
7916,-81.475936,41.399789,267.2589111,0.45740533
7918,-81.511905,41.562163,95.20935822,5.55069208
7919,-81.72177,41.282802,270.1238709,3.9404254
7920,-81.860725,41.437301,69.7991333,1.53721023
7921,-81.699758,41.388319,324.3887024,5.17135763
7922,-81.457341,41.411177,210.5437927,5.3667922
7923,-81.397932,41.531092,231.9314423,3.83690548
7925,-81.826105,41.491682,70.4029007,0.60889417
7926,-81.398597,41.406735,205.2185059,3.43919516
7927,-81.531083,41.346247,357.4678955,2.89762855
7928,-81.609379,41.2728,65.33668518,2.31668973
7929,-81.557121,41.581795,133.3179016,0.83401024
7930,-81.772411,41.330111,14.11151123,3.4680419
7931,-81.691145,41.447825,136.0505219,1.64460433
7933,-81.836364,41.431786,167.5213318,2.35428882
7934,-81.886745,41.417189,215.6773987,1.14683807
7935,-81.445832,41.552261,86.96234894,2.87508678
7936,-81.86511,41.364534,173.1660461,2.69140768
7937,-81.823539,41.436869,104.1366959,2.01049376
7938,-81.520113,41.549149,7.27005005,2.42938924
7939,-81.810641,41.45134,170.3001404,1.99261653
7940,-81.53388,41.400372,309.5181885,4.36731672
7941,-81.59942,41.346525,68.70450592,1.70029223
7942,-81.413201,41.447013,83.4756546,14.82534122
7943,-81.720824,41.303915,230.7647247,6.20055199
